"basisOfRecord","date_year","decimalLatitude","decimalLongitude","eventDate","individualCount","scientificName","id","especie_normalizada","decada"
"HumanObservation",2023,70.2662315984,31.0878208334,"2023-06-23T17:26:00+02:00",NA,"Rissa tridactyla","000520d1-6149-4653-a2c1-aec08be9368a","Rissa tridactyla",2020
"HumanObservation",2023,64.8959927783,-23.700686945,"2023-07-14T18:16:00+00:00",NA,"Rissa tridactyla","002cc982-f0c0-48b0-b958-8c48c3c42904","Rissa tridactyla",2020
"HumanObservation",2023,64.171961993,-21.9698882103,"2023-06-01T13:38:56+00:00",NA,"Fratercula arctica","0033a903-0f15-4377-b0e3-a4296ad91d43","Fratercula arctica",2020
"HumanObservation",2023,62.5749921175,5.7141126927,"2023-05-30T12:11:00+02:00",NA,"Fratercula arctica","0058e37e-3af1-498c-b15c-1865be24e6d7","Fratercula arctica",2020
"HumanObservation",2023,70.2856451866,31.0198979955,"2023-03-24T11:28:00+01:00",NA,"Rissa tridactyla","0078f038-61a5-4360-b8d7-d17e3612221e","Rissa tridactyla",2020
"HumanObservation",2023,65.5007822217,-24.5277847217,"2023-07-16T13:40:00+00:00",NA,"Fratercula arctica","007bb699-5d22-4787-988a-c4c46b79cb1e","Fratercula arctica",2020
"HumanObservation",2023,70.9509196776,25.245383131,"2023-07-17T09:57:00+02:00",NA,"Fratercula arctica","007fb350-72cc-4b5c-a967-fe978f427aac","Fratercula arctica",2020
"HumanObservation",2023,66.1902531908,-17.5996958081,"2023-06-06T07:26:00+00:00",NA,"Fratercula arctica","00a194e2-9e1d-4648-884d-c24fad01624c","Fratercula arctica",2020
"HumanObservation",2023,70.2745331434,31.1782653698,"2023-06-23T14:53:00+02:00",NA,"Rissa tridactyla","00aad296-3f47-421d-9318-1ef1fe1e46c6","Rissa tridactyla",2020
"HumanObservation",2023,71.1581565482,25.1048486041,"2023-07-28T11:44:42+02:00",NA,"Fratercula arctica","010bf01b-e39c-43e7-aa2f-3bfcd438ffca","Fratercula arctica",2020
"HumanObservation",2023,65.5383750811,-13.7547109389,"2023-06-05T17:14:00+00:00",NA,"Fratercula arctica","015ef741-ec4f-4fee-bafd-afc94a5d63f5","Fratercula arctica",2020
"HumanObservation",2023,64.7516429867,-23.6450850065,"2023-07-06T10:01:00+00:00",NA,"Rissa tridactyla","019fa7ba-c3a0-4780-a613-f708cf16e4ac","Rissa tridactyla",2020
"HumanObservation",2023,64.1726863425,-10.9614505953,"2023-10-03T09:29:00-01:00",NA,"Rissa tridactyla","01d80f74-84e8-439b-83be-7c02dcdcc113","Rissa tridactyla",2020
"HumanObservation",2023,70.2375264365,31.0961695997,"2023-06-23T16:46:00+02:00",NA,"Rissa tridactyla","020d561b-8165-484e-821e-685721f85bf1","Rissa tridactyla",2020
"HumanObservation",2023,63.4141998291,-19.007610321,"2023-02-11T18:04:21+00:00",NA,"Fratercula arctica","0220d6fa-10ac-4d91-8cf5-caac54adeddf","Fratercula arctica",2020
"HumanObservation",2023,60.0032324928,-1.2205738185,"2023-01-01T11:13:00+00:00",NA,"Rissa tridactyla","026fe630-bbb3-45d5-ae0b-fff0344ba4be","Rissa tridactyla",2020
"HumanObservation",2023,63.4450266958,-20.2614583281,"2023-07-24T14:51:00+00:00",NA,"Fratercula arctica","0279a69c-e856-4685-85a0-46a6211b5305","Fratercula arctica",2020
"HumanObservation",2023,77.9687116667,21.3209116667,"2023-07-11T16:52:56+02:00",NA,"Rissa tridactyla","02c8b914-a3f3-4f41-9f04-cfc06597866a","Rissa tridactyla",2020
"HumanObservation",2023,70.3541443563,31.0810035877,"2023-06-23T17:05:00+02:00",NA,"Fratercula arctica","031a7ae2-a47f-4109-9653-b69e8b0c1ab1","Fratercula arctica",2020
"HumanObservation",2023,76.8930890015,14.4222800394,"2023-09-26T15:27:00+02:00",NA,"Balaenoptera physalus","03288377-d573-41f8-861e-c1d79604fcfc","Balaenoptera physalus",2020
"HumanObservation",2023,63.4027100667,-19.0405340672,"2023-05-16T22:23:00+00:00",NA,"Fratercula arctica","0373b9a2-957f-4b81-84b3-21e1681ad2b0","Fratercula arctica",2020
"HumanObservation",2023,68.7223736259,-21.2923687044,"2023-09-01T09:45:00-01:00",NA,"Rissa tridactyla","03795b21-4567-4598-a422-d4653b9538da","Rissa tridactyla",2020
"HumanObservation",2023,70.3375662816,31.0885269365,"2023-06-23T16:33:00+02:00",NA,"Fratercula arctica","03a3da86-59cc-42bb-b474-86fc7f73bb30","Fratercula arctica",2020
"HumanObservation",2023,57.6977268897,11.608878724,"2023-10-14T11:29:48+02:00",NA,"Rissa tridactyla","03c1714b-303e-4a24-aa21-98064563e0bc","Rissa tridactyla",2020
"HumanObservation",2023,63.4334106445,-19.1535396576,"2023-08-02T10:34:40+00:00",NA,"Fratercula arctica","03c6a16e-72d4-4ea7-8167-f435dfcc2516","Fratercula arctica",2020
"HumanObservation",2023,63.402554216,-19.0412649885,"2023-08-12T09:40:08+00:00",NA,"Fratercula arctica","03d1cb7c-ec25-4e04-8fab-06141767fcf0","Fratercula arctica",2020
"HumanObservation",2023,65.4999883,-24.5268353826,"2023-06-21T11:54:00+00:00",NA,"Rissa tridactyla","03e8c90c-0974-413b-9d58-401d5bfd3d28","Rissa tridactyla",2020
"HumanObservation",2023,59.8537802026,-1.2755630538,"2023-06-17T15:38:06+01:00",NA,"Fratercula arctica","0426880b-69e3-4a5b-8bf8-0c929441d15f","Fratercula arctica",2020
"HumanObservation",2023,79.5386522267,12.4957592754,"2023-09-09T10:18:53+02:00",NA,"Rissa tridactyla","04413b37-1982-47ab-a838-dfa3c0b43b37","Rissa tridactyla",2020
"HumanObservation",2023,70.280914779,31.0602741376,"2023-06-29T21:23:00+02:00",NA,"Rissa tridactyla","047ae1cd-1a13-4ffa-80b9-609c020320d1","Rissa tridactyla",2020
"HumanObservation",2023,70.2694688051,31.1777385557,"2023-06-23T15:39:00+02:00",NA,"Fratercula arctica","04920071-9e7b-4c43-900e-08cd7fdbbb63","Fratercula arctica",2020
"HumanObservation",2023,64.886778055,-24.0413236117,"2023-07-14T12:55:00+00:00",NA,"Rissa tridactyla","04acb98c-b11f-40b3-afab-b6c4ee11ab36","Rissa tridactyla",2020
"HumanObservation",2023,78.2669171412,21.9216307439,"2023-07-24T10:52:38+02:00",NA,"Rissa tridactyla","04d41225-3796-4275-bcf0-697e86f4af01","Rissa tridactyla",2020
"HumanObservation",2023,63.8121116667,-22.7142666667,"2023-05-26T17:06:06+00:00",NA,"Rissa tridactyla","051543f8-9110-4360-92c5-cf42dc3c5280","Rissa tridactyla",2020
"HumanObservation",2023,78.2545523613,10.3200522445,"2023-07-03T12:29:00+02:00",NA,"Fratercula arctica","05f80e3b-d639-4c7d-90ce-31ddf70b2912","Fratercula arctica",2020
"HumanObservation",2023,66.5562661504,-18.0135759714,"2023-06-19T13:54:00+00:00",NA,"Fratercula arctica","05fa4574-24c4-4fe0-90f6-5701ad59e2c6","Fratercula arctica",2020
"HumanObservation",2023,62.4781709151,5.6692377174,"2023-07-17T12:20:57+02:00",NA,"Fratercula arctica","06a066a4-1fd0-4a8a-8e6a-5b098730c1c8","Fratercula arctica",2020
"HumanObservation",2023,70.3547882896,31.1947996423,"2023-06-23T15:28:00+02:00",NA,"Fratercula arctica","06c59b6d-c04f-4b7a-b65c-2166408798a9","Fratercula arctica",2020
"HumanObservation",2023,79.7863616667,11.8084716667,"2023-07-08T10:18:28+02:00",NA,"Rissa tridactyla","06f6a896-0ffe-4e4c-8791-a0239868d2d8","Rissa tridactyla",2020
"HumanObservation",2023,62.1017113997,-7.6476837,"2023-06-10T11:43:43+01:00",NA,"Rissa tridactyla","06ff1f36-adf6-429a-b6c1-2fd5248b1bea","Rissa tridactyla",2020
"HumanObservation",2023,62.819015,-7.9435038,"2023-06-01T10:41:00-01:00",NA,"Rissa tridactyla","07231719-6a27-49c8-97a6-592333a4323c","Rissa tridactyla",2020
"HumanObservation",2023,69.7222499172,18.8799014903,"2023-07-16T15:08:00+02:00",NA,"Rissa tridactyla","07583a59-9a96-44ce-81e6-ebee5ec2f33a","Rissa tridactyla",2020
"HumanObservation",2023,62.3269646147,-6.9417463264,"2023-07-15T11:09:00+01:00",NA,"Fratercula arctica","07652512-3199-4fc1-9975-d7272973e013","Fratercula arctica",2020
"HumanObservation",2023,78.115449,11.687355,"2023-07-17T09:17:01","1","Balaenoptera musculus","07c27369-eb02-4ae1-9d6a-cbc55b5414a1","Balaenoptera musculus",2020
"HumanObservation",2023,58.4300796132,-3.0663895234,"2023-07-29T10:59:53+01:00",NA,"Rissa tridactyla","080f7b5f-8db3-45e9-9276-0618032774b6","Rissa tridactyla",2020
"HumanObservation",2023,68.9711786992,14.8565202762,"2023-07-14T08:33:00+02:00",NA,"Fratercula arctica","082f39b9-6a94-4f11-9c81-199b7439e5cc","Fratercula arctica",2020
"HumanObservation",2023,70.3353399124,31.1565592383,"2023-06-23T16:15:00+02:00",NA,"Fratercula arctica","085e7efe-d5c3-4d03-a1fe-dbef1f111104","Fratercula arctica",2020
"HumanObservation",2023,70.3652013409,31.1131681271,"2023-06-23T16:19:00+02:00",NA,"Fratercula arctica","089ae25f-d562-4b55-95f2-db7a194317cf","Fratercula arctica",2020
"HumanObservation",2023,58.6440185822,-3.0273412541,"2023-07-25",NA,"Fratercula arctica","09b8779d-0bcf-44fa-8deb-b2ccdaeb4701","Fratercula arctica",2020
"HumanObservation",2023,69.2815391972,15.8576822283,"2023-09-11T14:24:00+02:00",NA,"Fratercula arctica","09b99b6f-20b9-4f3f-a764-dd56317719d7","Fratercula arctica",2020
"HumanObservation",2023,65.8896420479,-18.0090112416,"2023-05-30T11:42:38+00:00",NA,"Fratercula arctica","0a4e029c-284b-476e-b0db-3161271935a8","Fratercula arctica",2020
"HumanObservation",2023,70.2315697594,31.1817396161,"2023-06-29T11:24:00+02:00",NA,"Fratercula arctica","0b29a4f1-b776-42ae-a39f-927716bfcf38","Fratercula arctica",2020
"HumanObservation",2023,70.3510968944,31.057041209,"2023-06-23T16:34:00+02:00",NA,"Fratercula arctica","0b6fd893-96f9-4244-971e-2c8b12bd6431","Fratercula arctica",2020
"HumanObservation",2023,64.7351503367,-23.7750942582,"2023-07-19T12:27:00+00:00",NA,"Rissa tridactyla","0b7d956f-2dc8-4d43-931c-847597dca051","Rissa tridactyla",2020
"HumanObservation",2023,69.7611610333,18.8010818964,"2023-07-13T15:38:00+02:00",NA,"Rissa tridactyla","0c1da13d-22cb-4b95-8a03-e545acf92126","Rissa tridactyla",2020
"HumanObservation",2023,63.4019938883,-19.1310977783,"2023-07-23T18:41:00+00:00",NA,"Fratercula arctica","0c7da887-dee0-4ded-a2bd-e1fc9f31c088","Fratercula arctica",2020
"HumanObservation",2023,65.500652897,-24.5300877022,"2023-08-02T14:07:00+00:00",NA,"Fratercula arctica","0cc34277-b38b-46ba-815b-80f27e967338","Fratercula arctica",2020
"HumanObservation",2023,70.2884431976,31.0424851156,"2023-06-23T15:45:00+02:00",NA,"Rissa tridactyla","0ccd0747-b031-41d6-a85c-05ecb1c3e132","Rissa tridactyla",2020
"HumanObservation",2023,70.2037058946,31.0056392495,"2023-03-24T13:41:00+01:00",NA,"Rissa tridactyla","0d7cd9e1-63c7-4cf1-a119-7dcf8865e0fc","Rissa tridactyla",2020
"HumanObservation",2023,70.2769164126,31.039671848,"2023-06-23T17:29:43+02:00",NA,"Rissa tridactyla","0d9b3e62-ce4c-4f6c-a6d7-24f17056d96f","Rissa tridactyla",2020
"HumanObservation",2023,71.1227063026,25.2107410264,"2023-07-28T11:52:02+02:00",NA,"Fratercula arctica","0d9b6fab-051e-4f7a-8744-bc9eca332773","Fratercula arctica",2020
"HumanObservation",2023,70.3646521389,31.0530852542,"2023-06-23T15:06:00+02:00",NA,"Fratercula arctica","0daed8ab-baa8-4044-958f-78edb18d1f05","Fratercula arctica",2020
"HumanObservation",2023,63.6159383333,-19.9888783333,"2023-09-03T13:57:58+00:00",NA,"Fratercula arctica","0ddf8698-672f-44ae-a378-599234f75ee4","Fratercula arctica",2020
"HumanObservation",2023,78.184883,12.193451,"2023-06-06T23:20","1","Balaenoptera musculus","0e1ba53d-a811-437e-8916-ea082bf3afc0","Balaenoptera musculus",2020
"HumanObservation",2023,70.573985,30.519972,"2023-05-31T12:18:00+02:00",NA,"Balaenoptera physalus","0e2e3f4a-0cdf-45e1-a0d2-2c5a1cf32f80","Balaenoptera physalus",2020
"HumanObservation",2023,63.4449731843,-20.2583875189,"2023-07-24T14:09:00+00:00",NA,"Rissa tridactyla","0e5ae964-c78f-4ae3-a87f-749005727f14","Rissa tridactyla",2020
"HumanObservation",2023,78.085,11.811667,"2023-06-06T21:52:13","1","Balaenoptera musculus","0eea200b-785e-47a7-92e6-3ee44677bf91","Balaenoptera musculus",2020
"HumanObservation",2023,70.1712409427,21.0159698645,"2023-11-30T12:21:54+01:00",NA,"Physeter macrocephalus","0ef184c9-30ed-4b13-8c41-6381a4dd63cc","Physeter macrocephalus",2020
"HumanObservation",2023,78.4716566667,15.9395783333,"2023-05-25T16:32:00+02:00",NA,"Fratercula arctica","0f325020-c25f-4594-b074-c5c50225b0fb","Fratercula arctica",2020
"HumanObservation",2023,77.08015889,15.9680662,"2023-06-23T13:03:00+02:00",NA,"Rissa tridactyla","0f4c7e57-1a3a-491a-91f3-b4119b87c8d0","Rissa tridactyla",2020
"HumanObservation",2023,70.3104683378,31.0691104834,"2023-06-23T17:22:00+02:00",NA,"Rissa tridactyla","0f6a6071-bbd2-4407-9e75-499e64766cf4","Rissa tridactyla",2020
"HumanObservation",2023,69.3621732506,16.1925466811,"2023-07-12T13:51:42+02:00",NA,"Physeter macrocephalus","0f925bfb-fb60-4b1d-a656-118f3989be98","Physeter macrocephalus",2020
"HumanObservation",2023,78.151247,13.540649,"2023-06-17","1","Balaenoptera musculus","0f9f490e-1107-4da9-8f89-d3138697c5a1","Balaenoptera musculus",2020
"HumanObservation",2023,79.7394781629,10.9973341279,"2023-06-26T15:38:00+02:00",NA,"Rissa tridactyla","102b2b7c-8b5e-4fb8-b887-19cf5b398f3c","Rissa tridactyla",2020
"HumanObservation",2023,67.8469771432,13.089602103,"2023-06-13",NA,"Rissa tridactyla","1077dc2d-dbab-4ff9-ab3a-4ac62df8fb6b","Rissa tridactyla",2020
"HumanObservation",2023,65.3761218868,-22.9136349963,"2023-06-29T02:42:00+00:00",NA,"Rissa tridactyla","10a5257d-8565-41c2-a433-8ea93d6579f3","Rissa tridactyla",2020
"HumanObservation",2023,62.3936535761,5.6080935994,"2023-06-17",NA,"Fratercula arctica","10c77bfa-0ba8-4d3c-a87c-46be29fcab82","Fratercula arctica",2020
"HumanObservation",2023,62.1029846108,-7.6603031158,"2023-08-13T13:12:07+01:00",NA,"Fratercula arctica","10ec72da-41df-4753-8046-9bb4e1539f41","Fratercula arctica",2020
"HumanObservation",2023,64.0705324,-22.6512494,"2023-06-15T19:41:00+00:00",NA,"Rissa tridactyla","1110991d-bddc-4dcf-885a-6a12887cf459","Rissa tridactyla",2020
"HumanObservation",2023,67.9342033333,-22.7250016667,"2023-08-16T09:44:00-02:00",NA,"Rissa tridactyla","112261c4-a925-416f-a466-b2142122e860","Rissa tridactyla",2020
"HumanObservation",2023,70.3157800252,31.1359955915,"2023-06-23T17:04:00+02:00",NA,"Fratercula arctica","11540cb1-86d1-44ac-87c6-6d5d0a3a777f","Fratercula arctica",2020
"HumanObservation",2023,79.6093297424,12.6904152703,"2023-09-19T16:15:00+02:00",NA,"Rissa tridactyla","1210aaaf-f1c3-4772-9098-df26faa48a94","Rissa tridactyla",2020
"HumanObservation",2023,66.5376408333,-18.0106761117,"2023-07-20T13:34:00+00:00",NA,"Fratercula arctica","12513e76-f2aa-4d25-8dc9-2abd118a8507","Fratercula arctica",2020
"HumanObservation",2023,70.3974795963,31.1915853692,"2023-06-23T15:36:00+02:00",NA,"Fratercula arctica","129ff8df-9dc3-4d95-9288-40319becfa04","Fratercula arctica",2020
"HumanObservation",2023,59.8543369,-1.2745718,"2023-06-27T08:56:00+01:00",NA,"Fratercula arctica","12a8339e-2b93-4cb5-be7e-e6196997b6c6","Fratercula arctica",2020
"HumanObservation",2023,69.7271435401,18.8931847402,"2023-07-13T15:08:00+02:00",NA,"Rissa tridactyla","12c6aba6-37fd-4dfe-a1d4-93eba7c989f7","Rissa tridactyla",2020
"HumanObservation",2023,66.076667,-17.55,"2023-05-13","1","Balaenoptera musculus","12faea75-7662-4e23-b4e6-45120d056b4e","Balaenoptera musculus",2020
"HumanObservation",2023,70.2492171023,31.1653037865,"2023-06-23T15:22:00+02:00",NA,"Rissa tridactyla","13bb2192-10fc-4c10-9ae6-ddbcb78dd089","Rissa tridactyla",2020
"HumanObservation",2023,78.8818524944,9.8260425219,"2023-07-03T15:13:00+02:00",NA,"Fratercula arctica","13effe23-aca2-4e25-a6f1-e43981de9079","Fratercula arctica",2020
"HumanObservation",2023,70.3362204043,31.0740185385,"2023-06-23T17:26:00+02:00",NA,"Rissa tridactyla","13f459a9-824a-4fae-b388-66fdeb927131","Rissa tridactyla",2020
"HumanObservation",2023,77.0312910672,16.4897820291,"2023-06-14T14:27:00+02:00",NA,"Rissa tridactyla","1475ef00-7dcb-481f-9748-fb16f0639bf0","Rissa tridactyla",2020
"HumanObservation",2023,63.8259179694,-21.6646661343,"2023-06-12T18:01:00+00:00",NA,"Fratercula arctica","14b54828-a989-4c57-88e8-e5407b30de0c","Fratercula arctica",2020
"HumanObservation",2023,69.2014476138,16.2588904484,"2023-05-21T17:27:00+02:00",NA,"Fratercula arctica","14c6fbb2-e48d-4a74-b7a6-a191f415578a","Fratercula arctica",2020
"HumanObservation",2023,64.7677733333,-23.6167163883,"2023-07-13T17:09:00+00:00",NA,"Rissa tridactyla","1537bdd2-7404-48ab-9b87-9e5585c83201","Rissa tridactyla",2020
"HumanObservation",2023,74.7199358,19.3124018,"2023-07-19T02:37:00+01:00",NA,"Rissa tridactyla","1596076c-6287-490d-abc4-6fd6ceb1f592","Rissa tridactyla",2020
"HumanObservation",2023,65.3740423987,-22.9263474834,"2023-06-22T11:49:00+00:00",NA,"Fratercula arctica","15aeb059-ce40-4874-865b-68b00503beb0","Fratercula arctica",2020
"HumanObservation",2023,64.7506844123,-23.6466828326,"2023-07-24T15:55:00+00:00",NA,"Rissa tridactyla","16298838-2fe7-481f-ad50-9c05d27c2915","Rissa tridactyla",2020
"HumanObservation",2023,70.3523021704,31.1411222045,"2023-06-23T15:17:00+02:00",NA,"Rissa tridactyla","1666af1d-da59-4e56-a88d-8859b25b9ac0","Rissa tridactyla",2020
"HumanObservation",2023,79,11.72,"2023-07-17","1","Balaenoptera physalus","16a628be-df3a-4399-be9a-d81eff041f84","Balaenoptera physalus",2020
"HumanObservation",2023,64.1859479235,-21.8957948245,"2023-06-12T11:55:00+00:00",NA,"Fratercula arctica","16d2078c-c75d-4bf2-ad8e-d546cff1a839","Fratercula arctica",2020
"HumanObservation",2023,58.3080054576,-5.0430804587,"2023-05-26T13:27:46+01:00",NA,"Fratercula arctica","1767300f-3932-4a84-8325-80ed06ced79e","Fratercula arctica",2020
"HumanObservation",2023,70.3646852107,31.0892225098,"2023-06-23T15:25:00+02:00",NA,"Fratercula arctica","180336d1-a518-4977-a16a-585e402d759b","Fratercula arctica",2020
"HumanObservation",2023,66.076667,-17.55,"2023-05-13","1","Balaenoptera musculus","1809bb0c-d11d-412b-8bb1-a74f09a97e31","Balaenoptera musculus",2020
"HumanObservation",2023,66.058082,-17.561646,"2023-05-11T15:00","1","Balaenoptera musculus","18a1c9fc-ba16-4ff9-864d-f18ce464f510","Balaenoptera musculus",2020
"HumanObservation",2023,63.4042053223,-19.1032333374,"2023-07-19T14:15:20+00:00",NA,"Fratercula arctica","18ebd5a6-da60-4e5b-8913-1c3565210ff9","Fratercula arctica",2020
"HumanObservation",2023,70.473612843,-9.7070521374,"2023-09-28T16:56:00-01:00",NA,"Rissa tridactyla","19087ad8-7f4f-44c9-9c5b-2f5488e55b44","Rissa tridactyla",2020
"HumanObservation",2023,79.9007,29.6519,"2023-09-11T15:10:00+02:00",NA,"Rissa tridactyla","1975fe68-7907-46c6-90b2-3b6214528a8c","Rissa tridactyla",2020
"HumanObservation",2023,63.4042683333,-19.1032416667,"2023-06-19T05:02:00+00:00",NA,"Fratercula arctica","19bb3655-684c-4a4f-b3f0-8c5c08edc26c","Fratercula arctica",2020
"HumanObservation",2023,70.3187943768,31.1351571654,"2023-06-23T15:10:51+02:00",NA,"Fratercula arctica","1a0d6034-a071-499f-9578-543f3fb90843","Fratercula arctica",2020
"HumanObservation",2023,65.4992978239,-24.510755512,"2023-06-30T07:41:00+00:00",NA,"Rissa tridactyla","1a2dfee4-3071-4163-9bad-4aa85c6ec04e","Rissa tridactyla",2020
"HumanObservation",2023,63.3969343641,-20.2975642711,"2023-07-03T15:24:00+00:00",NA,"Fratercula arctica","1a2e9e24-1c9b-49cf-a36e-a2cac6e07545","Fratercula arctica",2020
"HumanObservation",2023,61.7715682603,-6.804072758,"2023-07-10T16:38:00+01:00",NA,"Fratercula arctica","1a49df6a-9e83-4929-932c-a9fa108af7c9","Fratercula arctica",2020
"HumanObservation",2023,63.4042579173,-19.1033470759,"2023-06-22T11:09:09+00:00",NA,"Fratercula arctica","1a91fc6c-5f6c-4b54-b135-262b22de3adc","Fratercula arctica",2020
"HumanObservation",2023,65.5542926258,-13.756671276,"2023-06-05T16:57:00+00:00",NA,"Rissa tridactyla","1b18cb04-0899-416d-a1da-ba2d86b8f9d2","Rissa tridactyla",2020
"HumanObservation",2023,59.0935917416,-2.534343861,"2023-07-21",NA,"Fratercula arctica","1b21ae53-10ad-4eea-aedb-384cc2d00c38","Fratercula arctica",2020
"HumanObservation",2023,67.9933155693,12.8636814983,"2023-07-18T11:25:00+02:00",NA,"Rissa tridactyla","1b26a864-d0ba-441e-b969-3c690dcec3cc","Rissa tridactyla",2020
"HumanObservation",2023,70.0601386771,30.0312080034,"2023-03-23T10:19:00+01:00",NA,"Rissa tridactyla","1c054dea-21ba-4fd2-ae9a-eb42a9de84ec","Rissa tridactyla",2020
"HumanObservation",2023,70.3488665612,31.1830818122,"2023-06-23T15:27:03+02:00",NA,"Fratercula arctica","1cf749d5-b135-4e36-be62-0b8a3c8a21e6","Fratercula arctica",2020
"HumanObservation",2023,63.4040405549,-19.1302256622,"2023-07-28T11:18:00+00:00",NA,"Fratercula arctica","1cfb9b63-8749-456e-9bed-e5d5d3ea2793","Fratercula arctica",2020
"HumanObservation",2023,71.0833078124,26.0920212332,"2023-05-19T12:49:43+02:00",NA,"Rissa tridactyla","1d1a98f9-294f-42ff-a3c8-f63b99d1ebec","Rissa tridactyla",2020
"HumanObservation",2023,70.243108447,31.0485265031,"2023-06-23T15:25:00+02:00",NA,"Fratercula arctica","1d774255-e7dc-4817-b966-9a2d3cd09037","Fratercula arctica",2020
"HumanObservation",2023,69.2556441096,16.1670382002,"2023-09-11T10:49:00+02:00",NA,"Rissa tridactyla","1d98d379-46b0-4aeb-bc32-11d524a91c9c","Rissa tridactyla",2020
"HumanObservation",2023,65.5421225531,-13.7548249234,"2023-07-23T11:51:00+00:00",NA,"Fratercula arctica","1d9ad29b-4159-4c93-b5cc-76e3284fe55c","Fratercula arctica",2020
"HumanObservation",2023,69.7705611873,18.8942252318,"2023-07-29T15:34:04+02:00",NA,"Rissa tridactyla","1e0ab3bc-fe2c-4b0e-b6a7-8893c64d5784","Rissa tridactyla",2020
"HumanObservation",2023,65.0952138333,-22.7046716667,"2023-08-02T20:55:52+00:00",NA,"Fratercula arctica","1e30f835-d1d9-4476-9ac1-661ec650ff7f","Fratercula arctica",2020
"HumanObservation",2023,63.4047166667,-19.1018471667,"2023-06-15T14:59:50+00:00",NA,"Fratercula arctica","1e96e3a6-381a-495e-8c6d-8da437220ac8","Fratercula arctica",2020
"HumanObservation",2023,65.542569,-13.755936,"2023-08-11T08:30:00+00:00",NA,"Rissa tridactyla","1eb64e8a-06d5-4b33-9d5a-d700d976cc44","Rissa tridactyla",2020
"HumanObservation",2023,70.8830896142,29.1565539054,"2023-07-08T18:13:00+02:00",NA,"Rissa tridactyla","1ebfdec3-65ce-45e9-96e5-b758cc84ae7f","Rissa tridactyla",2020
"HumanObservation",2023,78.2668483179,21.9215812044,"2023-09-21T08:47:00+02:00",NA,"Rissa tridactyla","1ed62aae-c872-4312-a8a6-f743e4121923","Rissa tridactyla",2020
"HumanObservation",2023,58.3828499191,-5.2053256902,"2023-06-26T10:59:17+01:00",NA,"Fratercula arctica","1f520817-e1cc-4f32-a0a0-51e13b112b9d","Fratercula arctica",2020
"HumanObservation",2023,79.0106727009,11.5966738165,"2023-06-25T09:37:00+02:00",NA,"Fratercula arctica","1f7cee38-3c25-40de-93d5-5e0216e9e246","Fratercula arctica",2020
"HumanObservation",2023,70.3557527266,31.0316751057,"2023-06-23T15:03:00+02:00",NA,"Fratercula arctica","1fa8de21-d358-48c4-b920-55a1e4d5db57","Fratercula arctica",2020
"HumanObservation",2023,62.4106244907,5.6310079521,"2023-06-17T07:48:00+02:00",NA,"Fratercula arctica","1fbddaf4-8b0d-4b93-8adb-5cd973738459","Fratercula arctica",2020
"HumanObservation",2023,64.1720045312,-21.9246430323,"2023-06-01T13:14:24+00:00",NA,"Fratercula arctica","1fc96007-c0dc-4887-beeb-fe777e013e0b","Fratercula arctica",2020
"HumanObservation",2023,70.2599161364,31.0366236389,"2023-06-23T16:39:00+02:00",NA,"Fratercula arctica","20afce89-7f6e-4706-bf9e-14334eb1269d","Fratercula arctica",2020
"HumanObservation",2023,64.7679027776,-23.6167672277,"2023-06-02T13:17:43+00:00",NA,"Rissa tridactyla","20e38511-aa39-4a6a-abea-4e98fdb2b9a1","Rissa tridactyla",2020
"HumanObservation",2023,77.0767930017,16.0332984674,"2023-07-08T11:57:00+02:00",NA,"Rissa tridactyla","21186291-4054-4eb0-bb24-13b14218ba64","Rissa tridactyla",2020
"HumanObservation",2023,59.8537802026,-1.2755630538,"2023-06-17T14:32:07+01:00",NA,"Fratercula arctica","21431c04-d4af-4326-a67c-31a40d958cb1","Fratercula arctica",2020
"HumanObservation",2023,63.393694,-19.697113,"2023-08-25T12:23:32","1","Balaenoptera musculus","2155de41-a9c0-482a-a947-90fcff299c62","Balaenoptera musculus",2020
"HumanObservation",2023,70.2825924842,31.152493211,"2023-06-23T15:09:00+02:00",NA,"Fratercula arctica","21631346-d6f4-4ccd-b5ed-f370c9f5987e","Fratercula arctica",2020
"HumanObservation",2023,65.5023261117,-24.5311747217,"2023-07-16T15:28:00+00:00",NA,"Fratercula arctica","2187cde3-e9d5-4f8d-8cc6-9af3686808ab","Fratercula arctica",2020
"HumanObservation",2023,66.351065044,12.3141218247,"2023-04-30T20:16:00+02:00",NA,"Fratercula arctica","21b30476-d2c7-493c-9881-cd7747156375","Fratercula arctica",2020
"HumanObservation",2023,63.4027408997,-19.1310311997,"2023-06-26T09:32:02+00:00",NA,"Fratercula arctica","21d58982-14ab-48fb-984b-7660ee98def9","Fratercula arctica",2020
"HumanObservation",2023,70.3346528598,31.0793328742,"2023-06-23T17:26:00+02:00",NA,"Rissa tridactyla","21de1bb8-deee-49a9-9cfd-2e3f15a1c747","Rissa tridactyla",2020
"HumanObservation",2023,70.96891561,-8.68291064,"2023-06-26T14:28:00+02:00",NA,"Rissa tridactyla","21f69b92-b815-4bb5-bd65-8cb1ea1ff882","Rissa tridactyla",2020
"HumanObservation",2023,59.1378109227,-3.3306199685,"2023-07-13T14:30:25+01:00",NA,"Fratercula arctica","228de70d-f5bd-4700-9816-2ce2adb5cbec","Fratercula arctica",2020
