taxonID	identifier	title	format	datasetID	subject
urn:lsid:marinespecies.org:taxname:1422087	NCBI:txid490528	"To GenBank (84 nucleotides; 77 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422088	NCBI:txid756471	"To GenBank (17 nucleotides; 12 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422089	NCBI:txid1053578	"To GenBank (11 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422095	NCBI:txid2590489	"To GenBank (6 nucleotides; 29 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422096	NCBI:txid2590489	"To GenBank (6 nucleotides; 29 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422099	NCBI:txid1564187	"To GenBank (1093 nucleotides; 893 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422101	NCBI:txid1582913	"To GenBank (49516 nucleotides; 44327 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422102	NCBI:txid1582913	"To GenBank (49516 nucleotides; 44327 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422105	NCBI:txid2282844	"To GenBank (3 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422167	NCBI:txid2899756	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422168	NCBI:txid2899755	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422235	NCBI:txid2697042	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422238	NCBI:txid2579297	"To GenBank (8 nucleotides; 6 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422239	NCBI:txid2579296	"To GenBank (6 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422267	NCBI:txid337757	"To GenBank (17 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422268	NCBI:txid337757	"To GenBank (17 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422273	NCBI:txid1606678	"To GenBank (4 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422275	NCBI:txid1606678	"To GenBank (4 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422280	NCBI:txid64102	"To GenBank (17 nucleotides; 16 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422282	NCBI:txid64102	"To GenBank (17 nucleotides; 16 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422291	NCBI:txid1870624	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422292	NCBI:txid87709	"To GenBank (10 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422293	NCBI:txid87709	"To GenBank (10 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422294	NCBI:txid87710	"To GenBank (22 nucleotides; 22 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422295	NCBI:txid87710	"To GenBank (22 nucleotides; 22 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422300	NCBI:txid36790	"To GenBank (33 nucleotides; 62 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422301	NCBI:txid36790	"To GenBank (33 nucleotides; 62 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422303	NCBI:txid156705	"To GenBank (23 nucleotides; 21 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422305	NCBI:txid2899719	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422306	NCBI:txid2899721	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422309	NCBI:txid87725	"To GenBank (7 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422310	NCBI:txid87725	"To GenBank (7 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422313	NCBI:txid54323	"To GenBank (48 nucleotides; 81 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422314	NCBI:txid54323	"To GenBank (48 nucleotides; 81 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422315	NCBI:txid54328	"To GenBank (67 nucleotides; 109 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422316	NCBI:txid54328	"To GenBank (67 nucleotides; 109 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422318	NCBI:txid1765764	"To GenBank (30 nucleotides; 23 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422319	NCBI:txid1765764	"To GenBank (30 nucleotides; 23 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422321	NCBI:txid756477	"To GenBank (64 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422322	NCBI:txid2899683	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422348	NCBI:txid2479406	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422349	NCBI:txid2479406	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422350	NCBI:txid2899682	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422352	NCBI:txid2899720	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422382	NCBI:txid52093	"To GenBank (37 nucleotides; 41 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422383	NCBI:txid52093	"To GenBank (37 nucleotides; 41 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422385	NCBI:txid168217	"To GenBank (3 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422386	NCBI:txid168217	"To GenBank (3 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422387	NCBI:txid168218	"To GenBank (5 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422388	NCBI:txid168218	"To GenBank (5 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422397	NCBI:txid2843168	"To GenBank (4 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422398	NCBI:txid2843168	"To GenBank (4 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422400	NCBI:txid318233	"To GenBank (2 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422408	NCBI:txid2847185	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422410	NCBI:txid2904165	"To GenBank (2 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422412	NCBI:txid2904166	"To GenBank (2 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422425	NCBI:txid2855870	"To GenBank (121 nucleotides; 55 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422430	NCBI:txid2855869	"To GenBank (70 nucleotides; 44 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422437	NCBI:txid2763900	"To GenBank (61 nucleotides; 164 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422438	NCBI:txid486220	"To GenBank (13 nucleotides; 11 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422438	NCBI:txid120502	"To GenBank (1607 nucleotides; 1433 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422439	NCBI:txid862141	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422440	NCBI:txid120502	"To GenBank (1607 nucleotides; 1433 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422442	NCBI:txid722639	"To GenBank (20 nucleotides; 20 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422443	NCBI:txid87708	"To GenBank (31 nucleotides; 55 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422444	NCBI:txid87708	"To GenBank (31 nucleotides; 55 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422445	NCBI:txid1463111	"To GenBank (12 nucleotides; 8 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422446	NCBI:txid2816895	"To GenBank (9 nucleotides; 9 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422447	NCBI:txid2816895	"To GenBank (9 nucleotides; 9 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422584	NCBI:txid2608745	"To GenBank (10 nucleotides; 6 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422585	NCBI:txid2608745	"To GenBank (10 nucleotides; 6 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422587	NCBI:txid2079327	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422588	NCBI:txid2079327	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422589	NCBI:txid1046077	"To GenBank (23 nucleotides; 21 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422590	NCBI:txid1046077	"To GenBank (23 nucleotides; 21 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422592	NCBI:txid225390	"To GenBank (85 nucleotides; 77 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422593	NCBI:txid225390	"To GenBank (85 nucleotides; 77 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422662	NCBI:txid162977	"To GenBank (223 nucleotides; 172 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422674	NCBI:txid2899674	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422678	NCBI:txid2899678	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422694	NCBI:txid722639	"To GenBank (20 nucleotides; 20 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422748	NCBI:txid313182	"To GenBank (19 nucleotides; 18 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422762	NCBI:txid219540	"To GenBank (43 nucleotides; 34 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422766	NCBI:txid510766	"To GenBank (32 nucleotides; 40 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422767	NCBI:txid510766	"To GenBank (32 nucleotides; 40 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422786	NCBI:txid1981478	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422822	NCBI:txid2899728	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1422833	NCBI:txid2269359	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422836	NCBI:txid196753	"To GenBank (20 nucleotides; 18 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422902	NCBI:txid219678	"To GenBank (94 nucleotides; 95 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422909	NCBI:txid219678	"To GenBank (94 nucleotides; 95 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1422998	NCBI:txid2697426	"To GenBank (4 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423035	NCBI:txid1918682	"To GenBank (7 nucleotides; 16 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423036	NCBI:txid2989604	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423041	NCBI:txid1545830	"To GenBank (8 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423044	NCBI:txid1498490	"To GenBank (5 nucleotides; 29 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423073	NCBI:txid169893	"To GenBank (13 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423074	NCBI:txid169893	"To GenBank (13 nucleotides; 10 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423084	NCBI:txid2899667	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1423101	NCBI:txid1853209	"To GenBank (2 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423106	NCBI:txid120844	"To GenBank (36 nucleotides; 37 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423107	NCBI:txid120844	"To GenBank (36 nucleotides; 37 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423120	NCBI:txid114515	"To GenBank (22 nucleotides; 15 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423125	NCBI:txid156700	"To GenBank (185 nucleotides; 205 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423126	NCBI:txid156700	"To GenBank (185 nucleotides; 205 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423129	NCBI:txid417927	"To GenBank (47 nucleotides; 60 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423130	NCBI:txid417927	"To GenBank (47 nucleotides; 60 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423131	NCBI:txid163815	"To GenBank (23 nucleotides; 21 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423132	NCBI:txid163815	"To GenBank (23 nucleotides; 21 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423135	NCBI:txid2977352	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1423136	NCBI:txid2977353	"To GenBank (2 nucleotides; 26 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423137	NCBI:txid3110855	"To GenBank (2 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423139	NCBI:txid3110855	"To GenBank (2 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423140	NCBI:txid2797606	"To GenBank (2 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423141	NCBI:txid2797606	"To GenBank (2 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423142	NCBI:txid63165	"To GenBank (45 nucleotides; 26 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423143	NCBI:txid642556	"To GenBank (35 nucleotides; 29 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423144	NCBI:txid642556	"To GenBank (35 nucleotides; 29 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423145	NCBI:txid639292	"To GenBank (6 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423146	NCBI:txid639292	"To GenBank (6 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423147	NCBI:txid337680	"To GenBank (15 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423163	NCBI:txid303987	"To GenBank (11 nucleotides; 8 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423164	NCBI:txid303987	"To GenBank (11 nucleotides; 8 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423166	NCBI:txid1577992	"To GenBank (4 nucleotides; 26 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423170	NCBI:txid2382256	"To GenBank (4 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423171	NCBI:txid2382256	"To GenBank (4 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423173	NCBI:txid642540	"To GenBank (2 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423174	NCBI:txid642540	"To GenBank (2 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423234	NCBI:txid3113874	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423251	NCBI:txid2108151	"To GenBank (12 nucleotides; 36 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423252	NCBI:txid2108151	"To GenBank (12 nucleotides; 36 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423295	NCBI:txid1041946	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1423299	NCBI:txid1041947	"To GenBank (6 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423307	NCBI:txid642568	"To GenBank (10 nucleotides; 6 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423314	NCBI:txid642568	"To GenBank (10 nucleotides; 6 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423316	NCBI:txid1441810	"To GenBank (4 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423318	NCBI:txid381598	"To GenBank (42 nucleotides; 75 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423356	NCBI:txid3031781	"To GenBank (6 nucleotides; 6 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423379	NCBI:txid2161728	"To GenBank (2 nucleotides; 26 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423381	NCBI:txid327705	"To GenBank (20 nucleotides; 25 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423383	NCBI:txid304448	"To GenBank (24 nucleotides; 21 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423385	NCBI:txid1606556	"To GenBank (8 nucleotides; 7 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423386	NCBI:txid3110859	"To GenBank (2 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423388	NCBI:txid1633045	"To GenBank (29 nucleotides; 22 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423392	NCBI:txid503187	"To GenBank (6 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423393	NCBI:txid503187	"To GenBank (6 nucleotides; 5 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423396	NCBI:txid1747976	"To GenBank (4 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423403	NCBI:txid2598882	"To GenBank (2 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423406	NCBI:txid2598883	"To GenBank (2 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423407	NCBI:txid3097484	"To GenBank (2 nucleotides; 13 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423415	NCBI:txid1964307	"To GenBank (4 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423445	NCBI:txid2678517	"To GenBank (4 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423446	NCBI:txid1911124	"To GenBank (15 nucleotides; 11 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423447	NCBI:txid1911124	"To GenBank (15 nucleotides; 11 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423448	NCBI:txid1772007	"To GenBank (9 nucleotides; 6 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423449	NCBI:txid1772007	"To GenBank (9 nucleotides; 6 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423451	NCBI:txid110071	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1423452	NCBI:txid103373	"To GenBank (407 nucleotides; 306 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423453	NCBI:txid103373	"To GenBank (407 nucleotides; 306 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423461	NCBI:txid681917	"To GenBank (15 nucleotides; 13 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423462	NCBI:txid681917	"To GenBank (15 nucleotides; 13 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423466	NCBI:txid642548	"To GenBank (9 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423470	NCBI:txid642548	"To GenBank (9 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423478	NCBI:txid2723668	"To GenBank (34 nucleotides; 34 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423479	NCBI:txid2723668	"To GenBank (34 nucleotides; 34 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423489	NCBI:txid748163	"To GenBank (1 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423498	NCBI:txid2293806	"To GenBank (2 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423502	NCBI:txid2996441	"To GenBank (5 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423518	NCBI:txid1769434	"To GenBank (9 nucleotides; 9 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423532	NCBI:txid3047929	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1423570	NCBI:txid2697218	"To GenBank (2 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423571	NCBI:txid2697293	"To GenBank (2 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423577	NCBI:txid2737417	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1423578	NCBI:txid2737419	"To GenBank (2 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423582	NCBI:txid2737418	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423584	NCBI:txid2720016	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1423585	NCBI:txid2605923	"To GenBank (8 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423632	NCBI:txid2983865	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1423648	NCBI:txid2591318	"To GenBank (3 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423677	NCBI:txid2653903	"To GenBank (2 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423681	NCBI:txid260640	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1423682	NCBI:txid260647	"To GenBank (45 nucleotides; 40 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423683	NCBI:txid260647	"To GenBank (45 nucleotides; 40 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423781	NCBI:txid2974075	"To GenBank (3 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423808	NCBI:txid45083	"To Genbank"		ncbi	
urn:lsid:marinespecies.org:taxname:1423830	NCBI:txid2803963	"To GenBank (1 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423832	NCBI:txid2705007	"To GenBank (16 nucleotides; 8 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423849	NCBI:txid53294	"To GenBank (4 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423866	NCBI:txid1239972	"To GenBank (101 nucleotides; 93 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423882	NCBI:txid1647979	"To GenBank (164 nucleotides; 181 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423906	NCBI:txid2496983	"To GenBank (11 nucleotides; 6 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423908	NCBI:txid2497431	"To GenBank (7 nucleotides; 3 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423927	NCBI:txid2185116	"To GenBank (4 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1423928	NCBI:txid2185116	"To GenBank (4 nucleotides; 4 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1424119	NCBI:txid3023824	"To GenBank (12 nucleotides; 1 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1424120	NCBI:txid1229389	"To GenBank (8 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1424121	NCBI:txid1229388	"To GenBank (2 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1424124	NCBI:txid2953003	"To GenBank (4 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1424130	NCBI:txid2781836	"To GenBank (3 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1424165	NCBI:txid2976631	"To GenBank (2 nucleotides; 0 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1424166	NCBI:txid2976078	"To GenBank (3 nucleotides; 2 proteins)"		ncbi	
urn:lsid:marinespecies.org:taxname:1424175	NCBI:txid2706485	"To GenBank (6 nucleotides; 3 proteins)"		ncbi	
